L-l;64;cpu;;;threadripper-3970x-128gb-gentoo-langdale-2022-07-with-dash-l;4-build-all-cores
TIME;AVG10;AVG60;AVG300;DIFF
1659530293;1.93;9.1;6.13;1637
1659530294;1.93;9.1;6.13;2417
1659530295;1.58;8.8;6.08;1442
1659530296;1.58;8.8;6.08;1458
1659530297;1.29;8.51;6.04;1396
1659530298;1.29;8.51;6.04;1379
1659530299;1.06;8.23;6.0;1805
1659530300;1.06;8.23;6.0;1631
1659530301;0.87;7.96;5.96;1612
1659530302;0.87;7.96;5.96;1695
1659530303;0.71;7.7;5.92;1784
1659530304;0.71;7.7;5.92;3139
1659530305;0.58;7.45;5.88;2995
1659530306;0.58;7.45;5.88;1776
1659530307;0.47;7.21;5.84;1937
1659530308;0.47;7.21;5.84;1870
1659530309;0.75;7.04;5.81;39676
1659530310;0.75;7.04;5.81;1542
1659530311;0.61;6.81;5.77;1502
1659530312;0.61;6.81;5.77;1911
1659530313;0.5;6.58;5.73;1733
1659530314;0.5;6.58;5.73;2831
1659530315;0.41;6.37;5.69;1861
1659530316;0.41;6.37;5.69;1722
1659530317;0.33;6.16;5.65;1975
1659530318;0.33;6.16;5.65;38503
1659530319;1.36;6.15;5.66;88658
1659530320;1.36;6.15;5.66;1885
1659530321;1.29;5.98;5.62;29071
1659530322;1.29;5.98;5.62;21135
1659530323;1.24;5.82;5.59;2565
1659530324;1.24;5.82;5.59;3202
1659530325;1.92;5.79;5.59;101386
1659530326;1.92;5.79;5.59;108335
1659530327;2.84;5.83;5.6;39954
1659530328;2.84;5.83;5.6;156730
1659530329;3.77;5.9;5.61;3869
1659530330;3.77;5.9;5.61;3081
1659530331;3.09;5.71;5.57;1967
1659530332;3.09;5.71;5.57;2546
1659530333;2.53;5.52;5.54;1590
1659530334;2.53;5.52;5.54;10704
1659530335;2.07;5.34;5.5;3474
1659530336;2.07;5.34;5.5;2616
1659530337;1.69;5.17;5.46;5201
1659530338;1.69;5.17;5.46;138264
1659530339;3.74;5.42;5.51;172323
1659530340;3.74;5.42;5.51;152539
1659530341;5.78;5.74;5.58;156058
1659530342;5.78;5.74;5.58;153750
1659530343;7.45;6.04;5.64;139811
1659530344;7.45;6.04;5.64;55051
1659530345;7.55;6.1;5.66;138232
1659530346;7.55;6.1;5.66;214054
1659530347;8.35;6.3;5.7;17046
1659530348;8.35;6.3;5.7;1976
1659530349;6.84;6.09;5.66;1944
1659530350;6.84;6.09;5.66;1990
1659530351;5.6;5.89;5.62;1783
1659530352;5.6;5.89;5.62;1782
1659530353;4.58;5.7;5.58;1624
1659530354;4.58;5.7;5.58;2452
1659530355;3.75;5.51;5.55;1116
1659530356;3.75;5.51;5.55;2262
1659530357;3.07;5.33;5.51;2445
1659530358;3.07;5.33;5.51;9750
1659530359;2.51;5.16;5.47;4251
1659530360;2.51;5.16;5.47;32461
1659530361;2.6;5.08;5.45;33954
1659530362;2.6;5.08;5.45;1331
1659530363;2.67;5.02;5.43;70723
1659530364;2.67;5.02;5.43;92561
1659530365;3.09;5.02;5.43;15886
1659530366;3.09;5.02;5.43;29606
1659530367;2.89;4.92;5.41;28456
1659530368;2.89;4.92;5.41;10480
1659530369;2.55;4.79;5.38;18087
1659530370;2.55;4.79;5.38;1991
1659530371;2.27;4.66;5.35;21563
1659530372;2.27;4.66;5.35;200339
1659530373;6.93;5.43;5.5;361234
1659530374;6.93;5.43;5.5;84163
1659530375;6.58;5.41;5.5;33507
1659530376;6.58;5.41;5.5;305503
1659530377;12.09;6.45;5.71;450860
1659530378;12.09;6.45;5.71;258228
1659530379;16.06;7.35;5.91;422784
1659530380;16.06;7.35;5.91;420208
1659530381;20.58;8.45;6.15;412831
1659530382;20.58;8.45;6.15;393350
1659530383;23.37;9.35;6.35;328309
1659530384;23.37;9.35;6.35;391019
1659530385;24.93;10.09;6.53;263081
1659530386;24.93;10.09;6.53;221241
1659530387;23.67;10.35;6.61;157521
1659530388;23.67;10.35;6.61;526237
1659530389;24.82;10.99;6.77;91234
1659530390;24.82;10.99;6.77;4079
1659530391;21.23;10.8;6.75;110763
1659530392;21.23;10.8;6.75;3149
1659530393;17.38;10.44;6.71;3360
1659530394;17.38;10.44;6.71;5814
1659530395;14.23;10.1;6.66;2854
1659530396;14.23;10.1;6.66;103414
1659530397;15.1;10.39;6.75;297122
1659530398;15.1;10.39;6.75;41668
1659530399;12.72;10.12;6.71;4567
1659530400;12.72;10.12;6.71;158963
