builder;step;task;time
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;7-build-2-bb;python3.do_package;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;4-build-all;python3.do_package;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;5-build-8-bb;python3.do_package;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;6-build-16-bb;python3.do_package;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;7-build-2-bb;python3.do_package;---
threadripper-3970x-64gb-zeus;4-build-all;python3.do_package;---
threadripper-3970x-64gb-zeus;6-build-16-bb;python3.do_package;---
threadripper-3970x-64gb-zeus;7-build-2-bb;python3.do_package;---
threadripper-3990x-128gb-zeus;4-build-all;python3.do_package;---
threadripper-3990x-128gb-zeus;5-build-8-bb;python3.do_package;---
threadripper-3990x-128gb-zeus;6-build-16-bb;python3.do_package;---
threadripper-3990x-128gb-zeus;7-build-2-bb;python3.do_package;---
threadripper-3990x-256gb-zeus;4-build-all;python3.do_package;---
threadripper-3990x-256gb-zeus;5-build-8-bb;python3.do_package;---
threadripper-3990x-256gb-zeus;6-build-16-bb;python3.do_package;---
threadripper-3990x-256gb-zeus;7-build-2-bb;python3.do_package;---
vSphere-VM-28t-55G-zeus;4-build-all;python3.do_package;---
vSphere-VM-28t-55G-zeus;5-build-8-bb;python3.do_package;---
vSphere-VM-28t-55G-zeus;6-build-16-bb;python3.do_package;---
vSphere-VM-28t-55G-zeus;7-build-2-bb;python3.do_package;---
VM-20t-157G-zeus;4-build-all;python-native.do_configure;---
VM-20t-157G-zeus;5-build-8-bb;python-native.do_configure;---
VM-20t-157G-zeus;6-build-16-bb;python-native.do_configure;---
VM-20t-157G-zeus;7-build-2-bb;python-native.do_configure;---
VM-20t-98G-zeus;4-build-all;python-native.do_configure;---
VM-20t-98G-zeus;5-build-8-bb;python-native.do_configure;1177.19
VM-20t-98G-zeus;6-build-16-bb;python-native.do_configure;---
VM-20t-98G-zeus;7-build-2-bb;python-native.do_configure;---
dual-Epyc-7763;4-build-all;python-native.do_configure;---
dual-Epyc-7763;5-build-8-bb;python-native.do_configure;---
dual-Epyc-7763;6-build-16-bb;python-native.do_configure;---
dual-Epyc-7763;7-build-2-bb;python-native.do_configure;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;4-build-all;python-native.do_configure;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;5-build-8-bb;python-native.do_configure;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;6-build-16-bb;python-native.do_configure;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;7-build-2-bb;python-native.do_configure;---
dual-Xeon-E5-2630-v4-ubuntu-20.04-zeus;4-build-all;python-native.do_configure;---
dual-Xeon-E5-2630-v4-ubuntu-20.04-zeus;5-build-8-bb;python-native.do_configure;---
dual-Xeon-E5-2630-v4-ubuntu-20.04-zeus;6-build-16-bb;python-native.do_configure;---
dual-Xeon-E5-2670-8-channels-zeus;4-build-all;python-native.do_configure;---
dual-Xeon-E5-2670-8-channels-zeus;5-build-8-bb;python-native.do_configure;---
dual-Xeon-E5-2670-8-channels-zeus;6-build-16-bb;python-native.do_configure;---
dual-Xeon-E5-2670-8-channels-zeus;7-build-2-bb;python-native.do_configure;---
dual-Xeon-E5-2698-v3-4-channels-zeus;4-build-all;python-native.do_configure;---
dual-Xeon-E5-2698-v3-4-channels-zeus;5-build-8-bb;python-native.do_configure;---
dual-Xeon-E5-2698-v3-4-channels-zeus;6-build-16-bb;python-native.do_configure;---
dual-Xeon-E5-2698-v3-4-channels-zeus;7-build-2-bb;python-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;4-build-all;python-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;5-build-8-bb;python-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;6-build-16-bb;python-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;7-build-2-bb;python-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;4-build-all;python-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;5-build-8-bb;python-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;6-build-16-bb;python-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;7-build-2-bb;python-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-zeus;4-build-all;python-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-zeus;5-build-8-bb;python-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-zeus;6-build-16-bb;python-native.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-zeus;7-build-2-bb;python-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;4-build-all;python-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;5-build-8-bb;python-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;6-build-16-bb;python-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;7-build-2-bb;python-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-zeus;4-build-all;python-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-zeus;5-build-8-bb;python-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-zeus;6-build-16-bb;python-native.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-zeus;7-build-2-bb;python-native.do_configure;---
dual-Xeon-Gold-6258R-zeus;4-build-all;python-native.do_configure;---
dual-Xeon-Gold-6258R-zeus;5-build-8-bb;python-native.do_configure;---
dual-Xeon-Gold-6258R-zeus;6-build-16-bb;python-native.do_configure;---
dual-Xeon-Gold-6258R-zeus;7-build-2-bb;python-native.do_configure;---
ryzen-5-1600AF-zeus;4-build-all;python-native.do_configure;---
ryzen-5-1600AF-zeus;5-build-8-bb;python-native.do_configure;---
ryzen-5-1600AF-zeus;6-build-16-bb;python-native.do_configure;---
ryzen-5-1600AF-zeus;7-build-2-bb;python-native.do_configure;---
ryzen-9-5950x-128gb-docker-hardknott;4-build-all;python-native.do_configure;---
ryzen-9-5950x-128gb-docker-hardknott;5-build-8-bb;python-native.do_configure;---
ryzen-9-5950x-128gb-docker-hardknott;6-build-16-bb;python-native.do_configure;---
ryzen-9-5950x-128gb-docker-hardknott;7-build-2-bb;python-native.do_configure;---
ryzen-9-5950x-128gb-docker-zeus;4-build-all;python-native.do_configure;---
ryzen-9-5950x-128gb-docker-zeus;5-build-8-bb;python-native.do_configure;---
ryzen-9-5950x-128gb-docker-zeus;6-build-16-bb;python-native.do_configure;---
ryzen-9-5950x-128gb-docker-zeus;7-build-2-bb;python-native.do_configure;---
ryzen-9-5950x-zeus;4-build-all;python-native.do_configure;---
threadripper-2990wx-128gb-zeus;4-build-all;python-native.do_configure;---
threadripper-2990wx-128gb-zeus;5-build-8-bb;python-native.do_configure;---
threadripper-2990wx-128gb-zeus;6-build-16-bb;python-native.do_configure;---
threadripper-2990wx-128gb-zeus;7-build-2-bb;python-native.do_configure;---
threadripper-3970x-128gb-optane-zeus;4-build-all;python-native.do_configure;---
threadripper-3970x-128gb-optane-zeus;5-build-8-bb;python-native.do_configure;---
threadripper-3970x-128gb-optane-zeus;6-build-16-bb;python-native.do_configure;---
threadripper-3970x-128gb-optane-zeus;7-build-2-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-20.04-dunfell-2020-03;4-build-all;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-20.04-dunfell-2020-03;5-build-8-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-20.04-dunfell-2020-03;6-build-16-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-20.04-dunfell-2020-03;7-build-2-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-20.04-zeus-2020-02;4-build-all;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-20.04-zeus-2020-02;5-build-8-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-20.04-zeus-2020-02;6-build-16-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-20.04-zeus-2020-02;7-build-2-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-20.10-gatesgarth-2020-10;4-build-all;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-20.10-gatesgarth-2020-10;5-build-8-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-20.10-gatesgarth-2020-10;6-build-16-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-20.10-gatesgarth-2020-10;7-build-2-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2020-03;4-build-all;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2020-03;5-build-8-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2020-03;6-build-16-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2020-03;7-build-2-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2021-03;4-build-all;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2021-03;5-build-8-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2021-03;6-build-16-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2021-03;7-build-2-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;4-build-all;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;5-build-8-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;6-build-16-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;7-build-2-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;4-build-all;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;5-build-8-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;6-build-16-bb;python-native.do_configure;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;7-build-2-bb;python-native.do_configure;---
threadripper-3970x-64gb-zeus;4-build-all;python-native.do_configure;---
threadripper-3970x-64gb-zeus;6-build-16-bb;python-native.do_configure;---
threadripper-3970x-64gb-zeus;7-build-2-bb;python-native.do_configure;---
threadripper-3990x-128gb-zeus;4-build-all;python-native.do_configure;---
threadripper-3990x-128gb-zeus;5-build-8-bb;python-native.do_configure;---
threadripper-3990x-128gb-zeus;6-build-16-bb;python-native.do_configure;---
threadripper-3990x-128gb-zeus;7-build-2-bb;python-native.do_configure;---
threadripper-3990x-256gb-zeus;4-build-all;python-native.do_configure;---
threadripper-3990x-256gb-zeus;5-build-8-bb;python-native.do_configure;---
threadripper-3990x-256gb-zeus;6-build-16-bb;python-native.do_configure;---
threadripper-3990x-256gb-zeus;7-build-2-bb;python-native.do_configure;---
vSphere-VM-28t-55G-zeus;4-build-all;python-native.do_configure;---
vSphere-VM-28t-55G-zeus;5-build-8-bb;python-native.do_configure;---
vSphere-VM-28t-55G-zeus;6-build-16-bb;python-native.do_configure;---
vSphere-VM-28t-55G-zeus;7-build-2-bb;python-native.do_configure;---
VM-20t-157G-zeus;4-build-all;python-native.do_populate_sysroot;---
VM-20t-157G-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
VM-20t-157G-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
VM-20t-157G-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
VM-20t-98G-zeus;4-build-all;python-native.do_populate_sysroot;---
VM-20t-98G-zeus;5-build-8-bb;python-native.do_populate_sysroot;3246.79
VM-20t-98G-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
VM-20t-98G-zeus;7-build-2-bb;python-native.do_populate_sysroot;1335.53
dual-Epyc-7763;4-build-all;python-native.do_populate_sysroot;---
dual-Epyc-7763;5-build-8-bb;python-native.do_populate_sysroot;---
dual-Epyc-7763;6-build-16-bb;python-native.do_populate_sysroot;---
dual-Epyc-7763;7-build-2-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;4-build-all;python-native.do_populate_sysroot;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2630-v4-ubuntu-20.04-zeus;4-build-all;python-native.do_populate_sysroot;---
dual-Xeon-E5-2630-v4-ubuntu-20.04-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2630-v4-ubuntu-20.04-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2670-8-channels-zeus;4-build-all;python-native.do_populate_sysroot;---
dual-Xeon-E5-2670-8-channels-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2670-8-channels-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2670-8-channels-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v3-4-channels-zeus;4-build-all;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v3-4-channels-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v3-4-channels-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v3-4-channels-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;4-build-all;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;4-build-all;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-zeus;4-build-all;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;4-build-all;python-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-zeus;4-build-all;python-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
dual-Xeon-Gold-6258R-zeus;4-build-all;python-native.do_populate_sysroot;---
dual-Xeon-Gold-6258R-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
dual-Xeon-Gold-6258R-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
dual-Xeon-Gold-6258R-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
ryzen-5-1600AF-zeus;4-build-all;python-native.do_populate_sysroot;---
ryzen-5-1600AF-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
ryzen-5-1600AF-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
ryzen-5-1600AF-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
ryzen-9-5950x-128gb-docker-hardknott;4-build-all;python-native.do_populate_sysroot;---
ryzen-9-5950x-128gb-docker-hardknott;5-build-8-bb;python-native.do_populate_sysroot;---
ryzen-9-5950x-128gb-docker-hardknott;6-build-16-bb;python-native.do_populate_sysroot;---
ryzen-9-5950x-128gb-docker-hardknott;7-build-2-bb;python-native.do_populate_sysroot;---
ryzen-9-5950x-128gb-docker-zeus;4-build-all;python-native.do_populate_sysroot;---
ryzen-9-5950x-128gb-docker-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
ryzen-9-5950x-128gb-docker-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
ryzen-9-5950x-128gb-docker-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
ryzen-9-5950x-zeus;4-build-all;python-native.do_populate_sysroot;---
threadripper-2990wx-128gb-zeus;4-build-all;python-native.do_populate_sysroot;---
threadripper-2990wx-128gb-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
threadripper-2990wx-128gb-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
threadripper-2990wx-128gb-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-optane-zeus;4-build-all;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-optane-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-optane-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-optane-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-20.04-dunfell-2020-03;4-build-all;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-20.04-dunfell-2020-03;5-build-8-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-20.04-dunfell-2020-03;6-build-16-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-20.04-dunfell-2020-03;7-build-2-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-20.04-zeus-2020-02;4-build-all;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-20.04-zeus-2020-02;5-build-8-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-20.04-zeus-2020-02;6-build-16-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-20.04-zeus-2020-02;7-build-2-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-20.10-gatesgarth-2020-10;4-build-all;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-20.10-gatesgarth-2020-10;5-build-8-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-20.10-gatesgarth-2020-10;6-build-16-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-20.10-gatesgarth-2020-10;7-build-2-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2020-03;4-build-all;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2020-03;5-build-8-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2020-03;6-build-16-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2020-03;7-build-2-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2021-03;4-build-all;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2021-03;5-build-8-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2021-03;6-build-16-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-dunfell-2021-03;7-build-2-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;4-build-all;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;5-build-8-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;6-build-16-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03-qemuarm;7-build-2-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;4-build-all;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;5-build-8-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;6-build-16-bb;python-native.do_populate_sysroot;---
threadripper-3970x-128gb-ubuntu-21.04-hardknott-2021-03;7-build-2-bb;python-native.do_populate_sysroot;---
threadripper-3970x-64gb-zeus;4-build-all;python-native.do_populate_sysroot;---
threadripper-3970x-64gb-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
threadripper-3970x-64gb-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
threadripper-3990x-128gb-zeus;4-build-all;python-native.do_populate_sysroot;---
threadripper-3990x-128gb-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
threadripper-3990x-128gb-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
threadripper-3990x-128gb-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
threadripper-3990x-256gb-zeus;4-build-all;python-native.do_populate_sysroot;---
threadripper-3990x-256gb-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
threadripper-3990x-256gb-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
threadripper-3990x-256gb-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
vSphere-VM-28t-55G-zeus;4-build-all;python-native.do_populate_sysroot;---
vSphere-VM-28t-55G-zeus;5-build-8-bb;python-native.do_populate_sysroot;---
vSphere-VM-28t-55G-zeus;6-build-16-bb;python-native.do_populate_sysroot;---
vSphere-VM-28t-55G-zeus;7-build-2-bb;python-native.do_populate_sysroot;---
VM-20t-157G-zeus;4-build-all;qemu-system-native.do_compile;881.84
VM-20t-157G-zeus;5-build-8-bb;qemu-system-native.do_compile;742.36
VM-20t-157G-zeus;6-build-16-bb;qemu-system-native.do_compile;920.52
VM-20t-157G-zeus;7-build-2-bb;qemu-system-native.do_compile;356.05
VM-20t-98G-zeus;4-build-all;qemu-system-native.do_compile;---
VM-20t-98G-zeus;5-build-8-bb;qemu-system-native.do_compile;---
VM-20t-98G-zeus;6-build-16-bb;qemu-system-native.do_compile;---
VM-20t-98G-zeus;7-build-2-bb;qemu-system-native.do_compile;---
dual-Epyc-7763;4-build-all;qemu-system-native.do_compile;---
dual-Epyc-7763;5-build-8-bb;qemu-system-native.do_compile;114.15
dual-Epyc-7763;6-build-16-bb;qemu-system-native.do_compile;---
dual-Epyc-7763;7-build-2-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;5-build-8-bb;qemu-system-native.do_compile;432.83
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2630-v4-ubuntu-18.04-zeus;7-build-2-bb;qemu-system-native.do_compile;183.71
dual-Xeon-E5-2630-v4-ubuntu-20.04-zeus;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2630-v4-ubuntu-20.04-zeus;5-build-8-bb;qemu-system-native.do_compile;599.63
dual-Xeon-E5-2630-v4-ubuntu-20.04-zeus;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2670-8-channels-zeus;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2670-8-channels-zeus;5-build-8-bb;qemu-system-native.do_compile;542.16
dual-Xeon-E5-2670-8-channels-zeus;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2670-8-channels-zeus;7-build-2-bb;qemu-system-native.do_compile;228.66
dual-Xeon-E5-2698-v3-4-channels-zeus;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v3-4-channels-zeus;5-build-8-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v3-4-channels-zeus;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v3-4-channels-zeus;7-build-2-bb;qemu-system-native.do_compile;140.08
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;5-build-8-bb;qemu-system-native.do_compile;282.18
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal-zeus;7-build-2-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;5-build-8-bb;qemu-system-native.do_compile;265.56
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs-zeus;7-build-2-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-zeus;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-zeus;5-build-8-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-zeus;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-zeus;7-build-2-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;5-build-8-bb;qemu-system-native.do_compile;327.03
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs-zeus;7-build-2-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-zeus;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-zeus;5-build-8-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-zeus;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-zeus;7-build-2-bb;qemu-system-native.do_compile;---
dual-Xeon-Gold-6258R-zeus;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-Gold-6258R-zeus;5-build-8-bb;qemu-system-native.do_compile;---
dual-Xeon-Gold-6258R-zeus;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-Gold-6258R-zeus;7-build-2-bb;qemu-system-native.do_compile;---
ryzen-5-1600AF-zeus;4-build-all;qemu-system-native.do_compile;899.06
