builder;step;task;time
dual-Xeon-E5-2670-8-channels;6-build-16-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;nodejs-native.do_populate_sysroot;152.12
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels;4-build-all;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels;4-build-all;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;nodejs-native.do_populate_sysroot;---
ryzen-5-1600AF;4-build-all;nodejs-native.do_populate_sysroot;---
ryzen-5-1600AF;6-build-16-bb;nodejs-native.do_populate_sysroot;---
ryzen-5-1600AF;7-build-2-bb;nodejs-native.do_populate_sysroot;---
threadripper-3970x-64gb;4-build-all;nodejs-native.do_populate_sysroot;---
threadripper-3970x-64gb;5-build-8-bb;nodejs-native.do_populate_sysroot;---
threadripper-3970x-64gb;6-build-16-bb;nodejs-native.do_populate_sysroot;---
threadripper-3970x-64gb;7-build-2-bb;nodejs-native.do_populate_sysroot;---
dual-Xeon-E5-2670-8-channels;4-build-all;nss.do_compile;775.68
dual-Xeon-E5-2670-8-channels;5-build-8-bb;nss.do_compile;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;nss.do_compile;647.25
dual-Xeon-E5-2670-8-channels;7-build-2-bb;nss.do_compile;179.88
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;nss.do_compile;270.65
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;nss.do_compile;294.79
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;nss.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;nss.do_compile;185.85
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;nss.do_compile;331.98
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;nss.do_compile;297.72
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;nss.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;nss.do_compile;187.28
dual-Xeon-E5-2698-v4-4-channels;4-build-all;nss.do_compile;345.86
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;nss.do_compile;298.07
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;nss.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;nss.do_compile;185.56
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;nss.do_compile;354.52
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;nss.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;nss.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;nss.do_compile;128.96
dual-Xeon-E5-2699-v3-8-channels;4-build-all;nss.do_compile;309.41
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;nss.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;nss.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;nss.do_compile;131.38
ryzen-5-1600AF;4-build-all;nss.do_compile;---
ryzen-5-1600AF;6-build-16-bb;nss.do_compile;---
ryzen-5-1600AF;7-build-2-bb;nss.do_compile;---
threadripper-3970x-64gb;4-build-all;nss.do_compile;155.41
threadripper-3970x-64gb;5-build-8-bb;nss.do_compile;140.17
threadripper-3970x-64gb;6-build-16-bb;nss.do_compile;---
threadripper-3970x-64gb;7-build-2-bb;nss.do_compile;---
dual-Xeon-E5-2670-8-channels;4-build-all;nss-native.do_compile;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;nss-native.do_compile;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;nss-native.do_compile;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;nss-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;nss-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;nss-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;nss-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;nss-native.do_compile;139.70
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;nss-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;nss-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;nss-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;nss-native.do_compile;140.94
dual-Xeon-E5-2698-v4-4-channels;4-build-all;nss-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;nss-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;nss-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;nss-native.do_compile;141.14
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;nss-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;nss-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;nss-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;nss-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;4-build-all;nss-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;nss-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;nss-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;nss-native.do_compile;---
ryzen-5-1600AF;4-build-all;nss-native.do_compile;---
ryzen-5-1600AF;6-build-16-bb;nss-native.do_compile;---
ryzen-5-1600AF;7-build-2-bb;nss-native.do_compile;---
threadripper-3970x-64gb;4-build-all;nss-native.do_compile;---
threadripper-3970x-64gb;5-build-8-bb;nss-native.do_compile;---
threadripper-3970x-64gb;6-build-16-bb;nss-native.do_compile;---
threadripper-3970x-64gb;7-build-2-bb;nss-native.do_compile;---
dual-Xeon-E5-2670-8-channels;4-build-all;perl.do_configure;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;perl.do_configure;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;perl.do_configure;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;perl.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;perl.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;perl.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;perl.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;perl.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;perl.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;perl.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;perl.do_configure;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;perl.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;4-build-all;perl.do_configure;284.66
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;perl.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;perl.do_configure;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;perl.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;perl.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;perl.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;perl.do_configure;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;perl.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;4-build-all;perl.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;perl.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;perl.do_configure;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;perl.do_configure;---
ryzen-5-1600AF;4-build-all;perl.do_configure;---
ryzen-5-1600AF;6-build-16-bb;perl.do_configure;---
ryzen-5-1600AF;7-build-2-bb;perl.do_configure;---
threadripper-3970x-64gb;4-build-all;perl.do_configure;---
threadripper-3970x-64gb;5-build-8-bb;perl.do_configure;---
threadripper-3970x-64gb;6-build-16-bb;perl.do_configure;---
threadripper-3970x-64gb;7-build-2-bb;perl.do_configure;---
dual-Xeon-E5-2670-8-channels;4-build-all;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;python3-native.do_populate_sysroot;261.14
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;python3-native.do_populate_sysroot;117.66
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;python3-native.do_populate_sysroot;116.54
dual-Xeon-E5-2698-v4-4-channels;4-build-all;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels;4-build-all;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;python3-native.do_populate_sysroot;---
ryzen-5-1600AF;4-build-all;python3-native.do_populate_sysroot;---
ryzen-5-1600AF;6-build-16-bb;python3-native.do_populate_sysroot;---
ryzen-5-1600AF;7-build-2-bb;python3-native.do_populate_sysroot;---
threadripper-3970x-64gb;4-build-all;python3-native.do_populate_sysroot;---
threadripper-3970x-64gb;5-build-8-bb;python3-native.do_populate_sysroot;---
threadripper-3970x-64gb;6-build-16-bb;python3-native.do_populate_sysroot;---
threadripper-3970x-64gb;7-build-2-bb;python3-native.do_populate_sysroot;---
dual-Xeon-E5-2670-8-channels;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;qemu-system-native.do_compile;542.16
dual-Xeon-E5-2670-8-channels;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;qemu-system-native.do_compile;228.66
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;qemu-system-native.do_compile;282.18
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;qemu-system-native.do_compile;265.56
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;qemu-system-native.do_compile;327.03
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;4-build-all;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;qemu-system-native.do_compile;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;qemu-system-native.do_compile;---
ryzen-5-1600AF;4-build-all;qemu-system-native.do_compile;899.06
ryzen-5-1600AF;6-build-16-bb;qemu-system-native.do_compile;867.57
ryzen-5-1600AF;7-build-2-bb;qemu-system-native.do_compile;341.24
threadripper-3970x-64gb;4-build-all;qemu-system-native.do_compile;---
threadripper-3970x-64gb;5-build-8-bb;qemu-system-native.do_compile;139.91
threadripper-3970x-64gb;6-build-16-bb;qemu-system-native.do_compile;138.79
threadripper-3970x-64gb;7-build-2-bb;qemu-system-native.do_compile;103.81
dual-Xeon-E5-2670-8-channels;4-build-all;qtbase.do_compile;1919.67
dual-Xeon-E5-2670-8-channels;5-build-8-bb;qtbase.do_compile;976.57
dual-Xeon-E5-2670-8-channels;6-build-16-bb;qtbase.do_compile;1728.68
dual-Xeon-E5-2670-8-channels;7-build-2-bb;qtbase.do_compile;864.42
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;qtbase.do_compile;909.19
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;qtbase.do_compile;417.72
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;qtbase.do_compile;875.86
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;qtbase.do_compile;409.84
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;qtbase.do_compile;845.66
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;qtbase.do_compile;422.41
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;qtbase.do_compile;880.05
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;qtbase.do_compile;410.22
dual-Xeon-E5-2698-v4-4-channels;4-build-all;qtbase.do_compile;841.82
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;qtbase.do_compile;440.80
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;qtbase.do_compile;901.26
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;qtbase.do_compile;390.19
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;qtbase.do_compile;1064.83
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;qtbase.do_compile;485.58
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;qtbase.do_compile;1042.55
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;qtbase.do_compile;440.25
dual-Xeon-E5-2699-v3-8-channels;4-build-all;qtbase.do_compile;1008.22
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;qtbase.do_compile;506.23
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;qtbase.do_compile;1007.56
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;qtbase.do_compile;435.99
ryzen-5-1600AF;4-build-all;qtbase.do_compile;3987.69
ryzen-5-1600AF;6-build-16-bb;qtbase.do_compile;3766.96
ryzen-5-1600AF;7-build-2-bb;qtbase.do_compile;1345.32
threadripper-3970x-64gb;4-build-all;qtbase.do_compile;721.75
threadripper-3970x-64gb;5-build-8-bb;qtbase.do_compile;342.56
threadripper-3970x-64gb;6-build-16-bb;qtbase.do_compile;723.55
threadripper-3970x-64gb;7-build-2-bb;qtbase.do_compile;280.38
dual-Xeon-E5-2670-8-channels;4-build-all;qtbase.do_configure;584.45
dual-Xeon-E5-2670-8-channels;5-build-8-bb;qtbase.do_configure;388.21
dual-Xeon-E5-2670-8-channels;6-build-16-bb;qtbase.do_configure;614.24
dual-Xeon-E5-2670-8-channels;7-build-2-bb;qtbase.do_configure;339.02
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;qtbase.do_configure;335.07
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;qtbase.do_configure;297.37
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;qtbase.do_configure;369.82
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;qtbase.do_configure;274.28
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;qtbase.do_configure;311.11
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;qtbase.do_configure;309.17
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;qtbase.do_configure;360.48
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;qtbase.do_configure;271.50
dual-Xeon-E5-2698-v4-4-channels;4-build-all;qtbase.do_configure;307.37
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;qtbase.do_configure;314.12
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;qtbase.do_configure;361.12
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;qtbase.do_configure;269.92
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;qtbase.do_configure;338.58
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;qtbase.do_configure;287.45
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;qtbase.do_configure;376.54
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;qtbase.do_configure;246.07
dual-Xeon-E5-2699-v3-8-channels;4-build-all;qtbase.do_configure;358.71
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;qtbase.do_configure;286.42
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;qtbase.do_configure;354.91
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;qtbase.do_configure;250.86
ryzen-5-1600AF;4-build-all;qtbase.do_configure;833.53
ryzen-5-1600AF;6-build-16-bb;qtbase.do_configure;1105.08
ryzen-5-1600AF;7-build-2-bb;qtbase.do_configure;261.87
threadripper-3970x-64gb;4-build-all;qtbase.do_configure;187.87
threadripper-3970x-64gb;5-build-8-bb;qtbase.do_configure;161.79
threadripper-3970x-64gb;6-build-16-bb;qtbase.do_configure;197.96
threadripper-3970x-64gb;7-build-2-bb;qtbase.do_configure;155.20
dual-Xeon-E5-2670-8-channels;4-build-all;qtbase.do_package;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;qtbase.do_package;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;qtbase.do_package;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;qtbase.do_package;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;qtbase.do_package;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;qtbase.do_package;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;qtbase.do_package;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;qtbase.do_package;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;qtbase.do_package;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;qtbase.do_package;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;qtbase.do_package;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;qtbase.do_package;---
dual-Xeon-E5-2698-v4-4-channels;4-build-all;qtbase.do_package;---
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;qtbase.do_package;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;qtbase.do_package;---
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;qtbase.do_package;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;qtbase.do_package;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;qtbase.do_package;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;qtbase.do_package;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;qtbase.do_package;---
dual-Xeon-E5-2699-v3-8-channels;4-build-all;qtbase.do_package;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;qtbase.do_package;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;qtbase.do_package;---
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;qtbase.do_package;---
ryzen-5-1600AF;4-build-all;qtbase.do_package;---
ryzen-5-1600AF;6-build-16-bb;qtbase.do_package;---
ryzen-5-1600AF;7-build-2-bb;qtbase.do_package;---
threadripper-3970x-64gb;4-build-all;qtbase.do_package;---
threadripper-3970x-64gb;5-build-8-bb;qtbase.do_package;---
threadripper-3970x-64gb;6-build-16-bb;qtbase.do_package;---
threadripper-3970x-64gb;7-build-2-bb;qtbase.do_package;90.32
dual-Xeon-E5-2670-8-channels;4-build-all;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2670-8-channels;5-build-8-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2670-8-channels;6-build-16-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2670-8-channels;7-build-2-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;qtbase.do_package_write_rpm;249.74
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;qtbase.do_package_write_rpm;252.93
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;4-build-all;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;5-build-8-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2698-v4-4-channels-tmpfs;6-build-16-bb;qtbase.do_package_write_rpm;262.15
dual-Xeon-E5-2698-v4-4-channels-tmpfs;7-build-2-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2698-v4-4-channels;4-build-all;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2698-v4-4-channels;5-build-8-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2698-v4-4-channels;6-build-16-bb;qtbase.do_package_write_rpm;293.99
dual-Xeon-E5-2698-v4-4-channels;7-build-2-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;4-build-all;qtbase.do_package_write_rpm;280.31
dual-Xeon-E5-2699-v3-8-channels-tmpfs;5-build-8-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2699-v3-8-channels-tmpfs;6-build-16-bb;qtbase.do_package_write_rpm;286.15
dual-Xeon-E5-2699-v3-8-channels-tmpfs;7-build-2-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2699-v3-8-channels;4-build-all;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2699-v3-8-channels;5-build-8-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2699-v3-8-channels;6-build-16-bb;qtbase.do_package_write_rpm;283.30
dual-Xeon-E5-2699-v3-8-channels;7-build-2-bb;qtbase.do_package_write_rpm;---
ryzen-5-1600AF;4-build-all;qtbase.do_package_write_rpm;---
ryzen-5-1600AF;6-build-16-bb;qtbase.do_package_write_rpm;---
ryzen-5-1600AF;7-build-2-bb;qtbase.do_package_write_rpm;---
threadripper-3970x-64gb;4-build-all;qtbase.do_package_write_rpm;---
threadripper-3970x-64gb;5-build-8-bb;qtbase.do_package_write_rpm;---
threadripper-3970x-64gb;6-build-16-bb;qtbase.do_package_write_rpm;---
threadripper-3970x-64gb;7-build-2-bb;qtbase.do_package_write_rpm;---
dual-Xeon-E5-2670-8-channels;4-build-all;qtdeclarative.do_compile;1112.05
dual-Xeon-E5-2670-8-channels;5-build-8-bb;qtdeclarative.do_compile;496.17
dual-Xeon-E5-2670-8-channels;6-build-16-bb;qtdeclarative.do_compile;1172.37
dual-Xeon-E5-2670-8-channels;7-build-2-bb;qtdeclarative.do_compile;345.15
dual-Xeon-E5-2698-v4-4-channels-no-journal;4-build-all;qtdeclarative.do_compile;625.35
dual-Xeon-E5-2698-v4-4-channels-no-journal;5-build-8-bb;qtdeclarative.do_compile;221.93
dual-Xeon-E5-2698-v4-4-channels-no-journal;6-build-16-bb;qtdeclarative.do_compile;625.60
dual-Xeon-E5-2698-v4-4-channels-no-journal;7-build-2-bb;qtdeclarative.do_compile;190.71
